image_name,WAFER_KEY,INSPECTION_TIME,DEFECT_ID,SIZE_X,SIZE_Y,SIZE_D,AREA,MANUAL_OPTICAL_CLASS
260626_0901_D612536_037_SMP_8M5CL_228242_3.jpg,8287716,2026-06-27 09:41:27,228242,720.0,720.0,720.0,10078.0,0.0
260530_1734_D609178_002_SMP_8M6CL_1251_3.jpg,8158921,2026-05-30 19:17:23,1251,270.0,630.0,630.0,5762.0,83.0
260705_1802_D545903_269_BEEP_8M5CL_2634_2.jpg,8830458,2026-07-05 20:02:25,2634,1619.0,1619.0,1620.0,274959.0,37.0
260704_1533_D614248_015_BEEP_8M5CL_1621_2.jpg,8353068,2026-07-04 17:21:30,1621,809.0,809.0,810.0,19519.0,37.0
260709_1558_D615340_802_BEEP_8M5CL_3090_2.jpg,8405731,2026-07-09 17:48:10,3090,1619.0,1440.0,1620.0,405783.0,37.0
260711_1829_D614209_204_BEEP_8M5CL_130_2.jpg,8360412,2026-07-11 22:18:29,130,1440.0,2070.0,2070.0,255543.0,29.0
260610_1044_D613608_701_SMP_8M6CL_58_2.jpg,8303397,2026-06-10 12:47:45,58,360.0,270.0,360.0,2546.0,0.0
260711_1928_D616510_249_BEEP_8M6CL_124_3.jpg,8435172,2026-07-11 20:34:13,124,1440.0,1440.0,1440.0,216186.0,0.0
260709_0609_D615294_076_BEEP_8M6CL_328_2.jpg,8385575,2026-07-09 08:55:34,328,2340.0,7830.0,7830.0,4503600.0,37.0
260608_0637_D610255_102_BEEP_8M5CL_3220_3.jpg,8203435,2026-06-08 07:56:59,3220,1260.0,1170.0,1260.0,217731.0,0.0
260609_0949_D610257_439_SMP_8M6CL_88_2.jpg,8203336,2026-06-09 11:30:48,88,360.0,360.0,360.0,3588.0,83.0
260527_1233_D609160_426_BEEP_8M5CL_2139_3.jpg,8154937,2026-05-27 13:50:08,2139,899.0,990.0,990.0,38352.0,29.0
260528_2035_D608645_152_SMP_8M5CL_111_2.jpg,8134309,2026-05-28 22:40:47,111,180.0,270.0,270.0,1755.0,2.0
260711_1924_D616510_405_BEEP_8M6CL_2_2.jpg,8435220,2026-07-11 20:34:13,2,630.0,540.0,630.0,5090.0,0.0
260709_1558_D615340_802_BEEP_8M5CL_3167_2.jpg,8405731,2026-07-09 17:48:10,3167,1530.0,990.0,1530.0,102632.0,37.0
260711_1928_D616510_249_BEEP_8M6CL_71_3.jpg,8435172,2026-07-11 20:34:13,71,1349.0,2070.0,2070.0,60460.0,0.0
260704_1533_D614248_015_BEEP_8M5CL_1806_2.jpg,8353068,2026-07-04 17:21:30,1806,270.0,360.0,360.0,2742.0,37.0
260711_1928_D616510_249_SMP_8M6CL_113_2.jpg,8435172,2026-07-11 20:34:13,113,270.0,270.0,270.0,2081.0,0.0
260711_1928_D616510_249_SMP_8M6CL_74_2.jpg,8435172,2026-07-11 20:34:13,74,270.0,360.0,360.0,2977.0,0.0
260711_1928_D616510_534_SMP_8M6CL_14_2.jpg,8435216,2026-07-11 20:34:13,14,720.0,899.0,900.0,12535.0,0.0
260715_0028_D602107_331_SMP_8M6CL_2_2.jpg,7907689,2026-07-15 01:11:34,2,270.0,270.0,270.0,1717.0,0.0
260711_1924_D616510_405_BEEP_8M6CL_5_3.jpg,8435220,2026-07-11 20:34:13,5,1710.0,1440.0,1710.0,213239.0,0.0
260531_2021_D608630_376_BEEP_8M6CL_402_2.jpg,8128403,2026-05-31 20:59:27,402,1260.0,1440.0,1440.0,157755.0,37.0
260711_1928_D616510_249_SMP_8M6CL_82_3.jpg,8435172,2026-07-11 20:34:13,82,720.0,809.0,810.0,12499.0,0.0
260711_1928_D616510_534_SMP_8M6CL_10_3.jpg,8435216,2026-07-11 20:34:13,10,270.0,270.0,270.0,2239.0,0.0
260601_0112_D610247_018_SMP_8M6CL_42_3.jpg,8201472,2026-06-01 02:48:29,42,809.0,809.0,810.0,29718.0,83.0
260601_1528_D608642_400_SMP_8M6CL_75_3.jpg,8129895,2026-06-01 19:39:08,75,360.0,270.0,360.0,2178.0,0.0
260612_0429_D611326_066_SMP_8M6CL_88_3.jpg,8745711,2026-06-12 05:52:47,88,809.0,809.0,810.0,13868.0,0.0
260711_1928_D616510_249_BEEP_8M6CL_160_2.jpg,8435172,2026-07-11 20:34:13,160,899.0,899.0,900.0,36591.0,0.0
260604_0250_D611331_020_SMP_8M5CL_6362_2.jpg,8233239,2026-06-04 07:50:50,6362,449.0,449.0,450.0,4733.0,0.0
260711_1928_D616510_249_SMP_8M6CL_77_3.jpg,8435172,2026-07-11 20:34:13,77,449.0,540.0,540.0,3596.0,0.0
260625_1916_D612471_001_SMP_8M6CL_3_3.jpg,8270145,2026-06-25 21:25:10,3,360.0,449.0,450.0,2601.0,2.0
260608_2115_D611434_537_SMP_8M6CL_278_3.jpg,8258605,2026-06-08 22:55:29,278,360.0,360.0,360.0,3159.0,0.0
260601_1600_D608642_384_SMP_8M6CL_32_2.jpg,8129916,2026-06-01 19:39:08,32,720.0,720.0,720.0,5622.0,0.0
260709_1558_D615340_802_BEEP_8M5CL_3206_3.jpg,8405731,2026-07-09 17:48:10,3206,990.0,990.0,990.0,43105.0,37.0
260610_1713_D611324_265_SMP_8M6CL_1835_2.jpg,8229455,2026-06-10 18:33:25,1835,270.0,360.0,360.0,2728.0,0.0
260610_0728_D613640_079_SMP_8M6CL_526_2.jpg,8309348,2026-06-10 08:57:11,526,360.0,449.0,450.0,2342.0,0.0
260709_1558_D615340_802_BEEP_8M5CL_3095_3.jpg,8405731,2026-07-09 17:48:10,3095,1799.0,1440.0,1800.0,276328.0,37.0
260630_0023_D613607_083_BEEP_8M5CL_42_2.jpg,8303599,2026-06-30 03:19:13,42,990.0,1080.0,1080.0,113481.0,37.0
260711_1928_D616510_534_SMP_8M6CL_10_2.jpg,8435216,2026-07-11 20:34:13,10,270.0,270.0,270.0,2239.0,0.0
260527_1433_D606465_507_SMP_8M6CL_90_2.jpg,8052019,2026-05-27 15:55:11,90,270.0,360.0,360.0,2156.0,2.0
260601_0940_D608625_015_BEEP_8M6CL_365_3.jpg,8126486,2026-06-01 11:55:34,365,8549.0,7109.0,8550.0,31500900.0,37.0
260704_1533_D614248_015_BEEP_8M5CL_1474_3.jpg,8353068,2026-07-04 17:21:30,1474,1349.0,1530.0,1530.0,326304.0,37.0
260709_1932_D602107_348_SMP_8M6CL_1747_3.jpg,8920049,2026-07-09 20:58:59,1747,540.0,540.0,540.0,6363.0,0.0
260601_0112_D610247_018_SMP_8M6CL_30_2.jpg,8201472,2026-06-01 02:48:29,30,899.0,809.0,900.0,30841.0,2.0
260605_0055_D610266_306_BEEP_8M6CL_677_2.jpg,8206995,2026-06-05 03:42:45,677,630.0,720.0,720.0,7162.0,83.0
260604_1417_D611334_318_SMP_8M5CL_37_2.jpg,8233340,2026-06-04 16:33:43,37,270.0,270.0,270.0,3191.0,0.0
260531_2101_D608633_026_SMP_8M6CL_46_3.jpg,8128557,2026-05-31 21:42:02,46,449.0,720.0,720.0,5990.0,13.0
260711_1928_D616510_249_BEEP_8M6CL_105_2.jpg,8435172,2026-07-11 20:34:13,105,809.0,809.0,810.0,22997.0,0.0
260715_0028_D602107_331_SMP_8M6CL_2_3.jpg,7907689,2026-07-15 01:11:34,2,270.0,270.0,270.0,1717.0,0.0
260601_1517_D608642_484_SMP_8M6CL_46_3.jpg,8129956,2026-06-01 19:39:08,46,809.0,720.0,810.0,9643.0,0.0
260625_1916_D612471_001_SMP_8M6CL_5_2.jpg,8270145,2026-06-25 21:25:10,5,540.0,630.0,630.0,4947.0,2.0
260711_0101_D616504_079_BEEP_8M6CL_30_3.jpg,8431649,2026-07-11 02:18:24,30,1349.0,1260.0,1350.0,272304.0,61.0
260528_1554_D608630_376_SMP_8M5CL_6222_2.jpg,8128403,2026-05-28 16:53:20,6222,270.0,270.0,270.0,1422.0,2.0
260614_2237_D612484_047_BEEP_8M5CL_12091_2.jpg,8272214,2026-06-14 23:59:04,12091,540.0,449.0,540.0,5446.0,61.0
260625_1916_D612471_001_BEEP_8M6CL_1164_2.jpg,8270145,2026-06-25 21:25:10,1164,449.0,360.0,450.0,3373.0,83.0
260711_1928_D616510_249_BEEP_8M6CL_105_3.jpg,8435172,2026-07-11 20:34:13,105,809.0,809.0,810.0,22997.0,0.0
260614_2244_D612484_040_SMP_8M5CL_744_3.jpg,8272173,2026-06-14 23:59:04,744,360.0,360.0,360.0,3924.0,2.0
260624_2017_D614268_335_SMP_8M5CL_7419_3.jpg,8342816,2026-06-25 05:36:54,7419,360.0,360.0,360.0,5970.0,83.0
260528_2035_D608645_152_SMP_8M5CL_693_3.jpg,8134309,2026-05-28 22:40:47,693,270.0,360.0,360.0,2079.0,2.0
260711_1928_D616510_249_BEEP_8M6CL_157_2.jpg,8435172,2026-07-11 20:34:13,157,720.0,540.0,720.0,10755.0,0.0
260608_0637_D610255_102_SMP_8M5CL_11953_3.jpg,8203435,2026-06-08 07:56:59,11953,360.0,270.0,360.0,2332.0,0.0
260601_1600_D608642_384_SMP_8M6CL_150_3.jpg,8129916,2026-06-01 19:39:08,150,449.0,630.0,630.0,4010.0,0.0
260711_1928_D616510_249_BEEP_8M6CL_124_2.jpg,8435172,2026-07-11 20:34:13,124,1440.0,1440.0,1440.0,216186.0,0.0
260527_1107_D609184_253_SMP_8M5CL_1507_3.jpg,8158840,2026-05-27 12:21:50,1507,360.0,360.0,360.0,4370.0,2.0
260711_1928_D616510_249_BEEP_8M6CL_121_2.jpg,8435172,2026-07-11 20:34:13,121,720.0,720.0,720.0,7655.0,0.0
260606_2203_D611332_105_BEEP_8M5CL_3_3.jpg,8233010,2026-06-07 01:53:17,3,360.0,449.0,450.0,2407.0,0.0
260704_1533_D614248_015_BEEP_8M5CL_1863_2.jpg,8353068,2026-07-04 17:21:30,1863,1170.0,990.0,1170.0,118098.0,37.0
260609_0949_D610257_439_SMP_8M6CL_102_2.jpg,8203336,2026-06-09 11:30:48,102,720.0,720.0,720.0,10244.0,83.0
260711_1928_D616510_249_BEEP_8M6CL_121_3.jpg,8435172,2026-07-11 20:34:13,121,720.0,720.0,720.0,7655.0,0.0
260625_2235_D613621_076_BEEP_8M5CL_2480_3.jpg,8304668,2026-06-25 23:53:24,2480,449.0,449.0,450.0,4370.0,83.0
260617_1928_D612484_040_SMP_8M6CL_55_3.jpg,8272173,2026-06-17 21:03:03,55,270.0,270.0,270.0,1359.0,83.0
260530_2031_D609187_573_BEEP_8M5CL_1351_2.jpg,8161405,2026-05-30 22:20:23,1351,360.0,270.0,360.0,10339.0,37.0
260711_0031_D616504_068_BEEP_8M6CL_394_3.jpg,8431731,2026-07-11 02:18:24,394,899.0,809.0,900.0,17201.0,37.0
260617_1928_D612484_040_SMP_8M6CL_55_2.jpg,8272173,2026-06-17 21:03:03,55,270.0,270.0,270.0,1359.0,83.0
260711_1928_D616510_249_BEEP_8M6CL_104_3.jpg,8435172,2026-07-11 20:34:13,104,449.0,540.0,540.0,6456.0,0.0
260711_1928_D616510_249_BEEP_8M6CL_106_2.jpg,8435172,2026-07-11 20:34:13,106,1349.0,1260.0,1350.0,82460.0,0.0
260606_0650_D610259_340_SMP_8M5CL_10677_2.jpg,8740428,2026-06-06 08:29:07,10677,270.0,270.0,270.0,1472.0,0.0
260614_1156_D612820_068_BEEP_8M6CL_753_2.jpg,8270172,2026-06-14 15:10:54,753,2250.0,2250.0,2250.0,605811.0,0.0
260601_1600_D608642_384_SMP_8M6CL_141_3.jpg,8129916,2026-06-01 19:39:08,141,720.0,720.0,720.0,7054.0,0.0
260703_0057_D614247_042_BEEP_8M6CL_194_3.jpg,8353102,2026-07-03 07:12:35,194,990.0,1080.0,1080.0,77074.0,37.0
260625_0734_D612468_663_BEEP_8M5CL_3713_3.jpg,8270323,2026-06-25 10:39:30,3713,1170.0,1260.0,1260.0,202838.0,29.0
260709_2007_D613614_130_SMP_8M6CL_17_3.jpg,8304455,2026-07-09 21:12:17,17,270.0,270.0,270.0,1861.0,2.0
260703_2334_D614266_067_SMP_8M6CL_3_3.jpg,8340011,2026-07-04 01:35:09,3,270.0,270.0,270.0,2354.0,0.0
260606_0706_D610259_361_SMP_8M5CL_150_3.jpg,8740362,2026-06-06 08:29:07,150,720.0,809.0,810.0,10986.0,0.0
260609_0949_D610257_439_SMP_8M6CL_84_3.jpg,8203336,2026-06-09 11:30:48,84,270.0,270.0,270.0,2087.0,83.0
260709_2055_D614207_665_BEEP_8M5CL_611_3.jpg,8360487,2026-07-10 00:51:19,611,449.0,720.0,720.0,12899.0,37.0
260704_2302_D613627_669_SMP_8M6CL_3_3.jpg,8306875,2026-07-05 01:46:43,3,5670.0,6390.0,6390.0,5143500.0,2.0
260610_0810_D613102_022_SMP_8M5CL_1111_3.jpg,8312445,2026-06-10 09:41:06,1111,270.0,449.0,450.0,3375.0,0.0
260610_1044_D613608_701_SMP_8M6CL_35_3.jpg,8303397,2026-06-10 12:47:45,35,270.0,270.0,270.0,2045.0,0.0
260610_0835_D613102_006_SMP_8M5CL_61_3.jpg,8312437,2026-06-10 09:41:06,61,720.0,720.0,720.0,7936.0,0.0
260608_0637_D610255_102_SMP_8M5CL_14594_3.jpg,8203435,2026-06-08 07:56:59,14594,899.0,899.0,900.0,24128.0,0.0
260709_2131_D614207_671_SMP_8M5CL_3627_3.jpg,8360342,2026-07-10 03:39:18,3627,1440.0,1260.0,1440.0,183301.0,2.0
260625_2226_D613621_075_SMP_8M5CL_3158_3.jpg,8304725,2026-06-25 23:53:24,3158,990.0,990.0,990.0,65870.0,2.0
260601_0940_D608625_015_BEEP_8M6CL_1036_2.jpg,8126486,2026-06-01 11:55:34,1036,360.0,449.0,450.0,6213.0,37.0
260709_1410_D615327_055_SMP_8M5CL_3348_3.jpg,8399594,2026-07-09 19:29:12,3348,360.0,449.0,450.0,7180.0,0.0
260630_1618_D611338_081_SMP_8M5CL_1184_2.jpg,8234683,2026-07-01 10:27:26,1184,630.0,809.0,810.0,9538.0,0.0
260614_0008_D610254_370_SMP_8M6CL_11_3.jpg,8203438,2026-06-14 03:23:27,11,720.0,720.0,720.0,4486.0,83.0
260704_2306_D613627_654_BEEP_8M6CL_292_3.jpg,8306896,2026-07-05 00:18:42,292,1080.0,1080.0,1080.0,36661.0,36.0
260609_0949_D610257_439_SMP_8M6CL_900_3.jpg,8203336,2026-06-09 11:30:48,900,630.0,449.0,630.0,4975.0,83.0
260709_1352_D615295_162_BEEP_8M5CL_3_2.jpg,8385652,2026-07-09 23:08:27,3,1799.0,1980.0,1980.0,524811.0,37.0
260610_1737_D611463_568_SMP_8M5CL_353_3.jpg,8255984,2026-06-10 22:24:12,353,809.0,990.0,990.0,25744.0,0.0
260627_1902_D613621_076_BEEP_8M6CL_2_3.jpg,8304668,2026-06-27 20:15:18,2,26730.0,8730.0,26730.0,17698500.0,37.0
260718_1312_D616532_647_SMP_8M6CL_15_2.jpg,8441473,2026-07-18 14:12:15,15,1080.0,1080.0,1080.0,98563.0,2.0
260719_2031_D616559_582_BEEP_8M6CL_165_2.jpg,8448046,2026-07-19 21:54:56,165,360.0,360.0,360.0,4310.0,83.0
260709_1558_D615340_802_BEEP_8M5CL_3206_2.jpg,8405731,2026-07-09 17:48:10,3206,990.0,990.0,990.0,43105.0,37.0
260704_1533_D614248_015_BEEP_8M5CL_1851_3.jpg,8353068,2026-07-04 17:21:30,1851,540.0,630.0,630.0,5477.0,37.0
260627_0927_D615309_322_SMP_8M5CL_96_2.jpg,8393014,2026-06-28 04:56:55,96,449.0,449.0,450.0,4955.0,0.0
260604_0234_D611331_021_SMP_8M5CL_15524_3.jpg,8233371,2026-06-04 07:50:50,15524,180.0,270.0,270.0,2091.0,0.0
260609_0949_D610257_439_SMP_8M6CL_81_2.jpg,8203336,2026-06-09 11:30:48,81,809.0,720.0,810.0,18777.0,83.0
260704_2306_D613627_654_BEEP_8M6CL_148377_2.jpg,8306896,2026-07-05 00:18:42,148377,270.0,360.0,360.0,3216.0,83.0
260709_1558_D615340_802_BEEP_8M5CL_3154_3.jpg,8405731,2026-07-09 17:48:10,3154,360.0,360.0,360.0,3808.0,37.0
260703_0051_D614247_030_BEEP_8M6CL_90_2.jpg,8353023,2026-07-03 07:12:35,90,899.0,720.0,900.0,26891.0,83.0
260531_2021_D608630_376_SMP_8M6CL_278_3.jpg,8128403,2026-05-31 20:59:27,278,360.0,360.0,360.0,4124.0,83.0
260627_0930_D615309_313_BEEP_8M5CL_2035_2.jpg,8393107,2026-06-28 04:56:55,2035,990.0,809.0,990.0,36020.0,0.0
260614_1156_D612820_068_SMP_8M6CL_960_2.jpg,8270172,2026-06-14 15:10:54,960,270.0,270.0,270.0,2641.0,0.0
260619_0539_D613622_153_BEEP_8M6CL_35_2.jpg,8304530,2026-06-19 07:00:15,35,990.0,899.0,990.0,132842.0,0.0
260704_2302_D613627_669_SMP_8M6CL_582_2.jpg,8306875,2026-07-05 01:46:43,582,449.0,449.0,450.0,2886.0,83.0
260529_0052_D609168_729_BEEP_8M6CL_354_3.jpg,8155448,2026-05-29 02:09:00,354,809.0,720.0,810.0,9955.0,37.0
260704_2302_D613627_669_SMP_8M6CL_585_2.jpg,8306875,2026-07-05 01:46:43,585,270.0,180.0,270.0,1493.0,83.0
260608_0648_D610255_218_SMP_8M5CL_236_3.jpg,8203446,2026-06-08 22:24:59,236,270.0,270.0,270.0,1723.0,0.0
260709_1410_D615327_055_SMP_8M5CL_1673_3.jpg,8399594,2026-07-09 19:29:12,1673,270.0,270.0,270.0,2192.0,0.0
260528_1554_D608630_376_SMP_8M5CL_6445_2.jpg,8128403,2026-05-28 16:53:20,6445,720.0,809.0,810.0,16675.0,2.0
260610_0810_D613102_022_SMP_8M5CL_28_2.jpg,8312445,2026-06-10 09:41:06,28,180.0,270.0,270.0,1234.0,0.0
260626_0850_D612536_040_BEEP_8M5CL_223312_2.jpg,8287762,2026-06-27 09:41:27,223312,720.0,809.0,810.0,17567.0,0.0
260722_0946_D613153_191_SMP_8M6CL_4239_3.jpg,8978714,2026-07-22 11:14:19,4239,449.0,1080.0,1080.0,29554.0,0.0
260722_0918_D614177_062_BEEP_8M6CL_2043_3.jpg,8979112,2026-07-22 10:00:53,2043,270.0,270.0,270.0,2134.0,0.0
260722_0918_D614177_062_BEEP_8M6CL_2043_2.jpg,8979112,2026-07-22 10:00:53,2043,270.0,270.0,270.0,2134.0,0.0
260722_0918_D614177_062_SMP_8M6CL_16092_2.jpg,8979112,2026-07-22 10:00:53,16092,449.0,630.0,630.0,3907.0,0.0
260722_0946_D613153_191_BEEP_8M6CL_3881_2.jpg,8978714,2026-07-22 11:14:19,3881,270.0,270.0,270.0,1430.0,0.0
260614_1746_D611459_042_SMP_8M6CL_15_2.jpg,8252714,2026-06-14 18:44:25,15,630.0,990.0,990.0,41200.0,83.0
260717_2035_D618210_355_SMP_8M5CL_2012_2.jpg,8524756,2026-07-17 23:33:18,2012,270.0,270.0,270.0,2170.0,0.0
260609_1629_D611337_530_SMP_8M5CL_1371_2.jpg,8759465,2026-06-09 18:00:47,1371,360.0,360.0,360.0,2916.0,0.0
260617_1105_D612476_036_BEEP_8M6CL_18_3.jpg,8271968,2026-06-17 12:33:56,18,2250.0,2160.0,2250.0,516454.0,0.0
260609_0423_D611337_526_SMP_8M5CL_3219_2.jpg,8236523,2026-06-09 06:00:30,3219,720.0,720.0,720.0,15955.0,0.0
260704_1533_D614248_015_BEEP_8M5CL_1584_2.jpg,8353068,2026-07-04 17:21:30,1584,720.0,809.0,810.0,10185.0,94.0
260704_1533_D614248_015_BEEP_8M5CL_2104_2.jpg,8353068,2026-07-04 17:21:30,2104,270.0,360.0,360.0,2692.0,94.0
260611_0739_D611336_091_BEEP_8M6CL_230_3.jpg,8233262,2026-06-11 08:30:36,230,1170.0,990.0,1170.0,138422.0,0.0
260703_0047_D614247_028_SMP_8M6CL_28_2.jpg,8353151,2026-07-03 07:12:35,28,180.0,180.0,180.0,1808.0,83.0
260709_1558_D615340_802_BEEP_8M5CL_3155_3.jpg,8405731,2026-07-09 17:48:10,3155,1619.0,1530.0,1620.0,300608.0,37.0
260709_0609_D615294_076_BEEP_8M6CL_328_3.jpg,8385575,2026-07-09 08:55:34,328,2340.0,7830.0,7830.0,4503600.0,37.0
260603_1351_D609174_080_BEEP_8M5CL_659_2.jpg,8156168,2026-06-03 17:51:35,659,720.0,720.0,720.0,9953.0,37.0
260709_2131_D614207_671_SMP_8M5CL_3627_2.jpg,8360342,2026-07-10 03:39:18,3627,1440.0,1260.0,1440.0,183301.0,2.0
260709_1410_D615327_055_SMP_8M5CL_1289_3.jpg,8399594,2026-07-09 19:29:12,1289,630.0,180.0,630.0,2568.0,0.0
260627_0930_D615309_313_BEEP_8M5CL_1453_2.jpg,8393107,2026-06-28 04:56:55,1453,809.0,899.0,900.0,13150.0,0.0
260601_1551_D609184_248_SMP_8M6CL_177_3.jpg,8158864,2026-06-01 20:07:14,177,809.0,809.0,810.0,18419.0,2.0
260627_1902_D613621_076_BEEP_8M6CL_2_2.jpg,8304668,2026-06-27 20:15:18,2,26730.0,8730.0,26730.0,17698500.0,37.0
260709_1558_D615340_802_BEEP_8M5CL_3166_3.jpg,8405731,2026-07-09 17:48:10,3166,1890.0,2160.0,2160.0,305128.0,36.0
260601_1528_D608642_400_SMP_8M6CL_98_3.jpg,8129895,2026-06-01 19:39:08,98,720.0,720.0,720.0,8312.0,0.0
260709_1410_D615327_055_SMP_8M5CL_2968_2.jpg,8399594,2026-07-09 19:29:12,2968,360.0,360.0,360.0,2951.0,0.0
260704_2306_D613627_654_SMP_8M6CL_148456_2.jpg,8306896,2026-07-05 00:18:42,148456,270.0,270.0,270.0,1616.0,83.0
260704_1533_D614248_015_BEEP_8M5CL_1559_3.jpg,8353068,2026-07-04 17:21:30,1559,990.0,809.0,990.0,18560.0,37.0
260711_0128_D616504_074_BEEP_8M6CL_58_3.jpg,8431718,2026-07-11 02:18:24,58,899.0,990.0,990.0,85773.0,37.0
260609_0949_D610257_439_BEEP_8M6CL_532_3.jpg,8203336,2026-06-09 11:30:48,532,1710.0,2070.0,2070.0,322131.0,29.0
260704_1533_D614248_015_BEEP_8M5CL_1523_3.jpg,8353068,2026-07-04 17:21:30,1523,360.0,360.0,360.0,3863.0,37.0
260627_1941_D611343_246_BEEP_8M5CL_2162_3.jpg,8234435,2026-06-28 04:35:20,2162,1080.0,1170.0,1170.0,97888.0,0.0
260608_1541_D611336_087_BEEP_8M5CL_97_3.jpg,8751860,2026-06-08 17:07:08,97,1080.0,1170.0,1170.0,144334.0,0.0
260709_2055_D614207_665_SMP_8M5CL_547_2.jpg,8360487,2026-07-10 00:51:19,547,1260.0,1260.0,1260.0,159899.0,2.0
260719_1500_D617625_636_BEEP_8M5CL_4530_2.jpg,8483107,2026-07-19 16:41:58,4530,1530.0,1260.0,1530.0,45431.0,0.0
260702_0450_D615292_033_SMP_8M5CL_1760_2.jpg,8385463,2026-07-02 08:14:01,1760,720.0,809.0,810.0,9906.0,2.0
260722_0946_D613153_191_BEEP_8M6CL_3491_3.jpg,8978714,2026-07-22 11:14:19,3491,360.0,360.0,360.0,3115.0,0.0
260528_2035_D608645_152_SMP_8M5CL_84_3.jpg,8134309,2026-05-28 22:40:47,84,360.0,360.0,360.0,3693.0,2.0
260704_1533_D614248_015_BEEP_8M5CL_1866_2.jpg,8353068,2026-07-04 17:21:30,1866,270.0,360.0,360.0,4421.0,94.0
260715_0031_D602107_324_BEEP_8M6CL_176_2.jpg,7907643,2026-07-15 01:11:34,176,2070.0,1710.0,2070.0,499791.0,0.0
260721_1926_D616544_017_SMP_8M6CL_78_3.jpg,8444809,2026-07-21 21:53:23,78,540.0,630.0,630.0,4366.0,2.0
260720_1910_D615332_444_SMP_8M6CL_2_3.jpg,8403174,2026-07-20 20:48:34,2,1080.0,1260.0,1260.0,61236.0,0.0
260630_0922_D613635_176_SMP_8M5CL_3473_3.jpg,8306753,2026-06-30 12:37:46,3473,270.0,180.0,270.0,2026.0,83.0
260721_2024_D616544_038_BEEP_8M6CL_6_2.jpg,8444702,2026-07-21 21:53:23,6,2880.0,2699.0,2880.0,131495.0,37.0
260531_2021_D608630_376_BEEP_8M6CL_407_3.jpg,8128403,2026-05-31 20:59:27,407,1799.0,1619.0,1800.0,434263.0,37.0
260612_0429_D611326_066_SMP_8M6CL_84_2.jpg,8745711,2026-06-12 05:52:47,84,270.0,270.0,270.0,1840.0,0.0
260711_1924_D616510_350_BEEP_8M6CL_3_3.jpg,8435157,2026-07-11 20:34:13,3,360.0,360.0,360.0,3064.0,0.0
260711_0128_D616504_074_SMP_8M6CL_61_3.jpg,8431718,2026-07-11 02:18:24,61,809.0,720.0,810.0,10729.0,83.0
260711_1931_D616510_283_SMP_8M6CL_6_2.jpg,8435090,2026-07-11 20:34:13,6,360.0,360.0,360.0,2306.0,0.0
260614_0100_D610254_422_SMP_8M6CL_84_3.jpg,8203492,2026-06-14 03:23:27,84,899.0,809.0,900.0,16499.0,2.0
260614_0200_D613611_633_SMP_8M5CL_1223_2.jpg,8303497,2026-06-14 05:11:00,1223,1170.0,1260.0,1260.0,153194.0,29.0
260705_2143_D615294_076_SMP_8M5CL_7108_3.jpg,8385575,2026-07-05 23:26:08,7108,809.0,990.0,990.0,28660.0,2.0
260618_0307_D613630_639_SMP_8M6CL_64_3.jpg,8307029,2026-06-18 07:00:13,64,360.0,360.0,360.0,6682.0,0.0
260711_1928_D616510_249_BEEP_8M6CL_73_3.jpg,8435172,2026-07-11 20:34:13,73,899.0,990.0,990.0,25857.0,0.0
260711_1924_D616510_405_BEEP_8M6CL_35_2.jpg,8435220,2026-07-11 20:34:13,35,1080.0,1170.0,1170.0,172828.0,0.0
260704_2240_D613627_644_SMP_8M6CL_21_2.jpg,8306722,2026-07-05 00:18:42,21,14580.0,11879.0,14580.0,23522400.0,6.0
260718_1312_D616532_647_SMP_8M6CL_15_3.jpg,8441473,2026-07-18 14:12:15,15,1080.0,1080.0,1080.0,98563.0,2.0
260623_1429_D613104_250_BEEP_8M6CL_21_2.jpg,8312462,2026-06-24 07:36:48,21,720.0,809.0,810.0,11081.0,0.0
260603_1351_D609174_080_BEEP_8M5CL_659_3.jpg,8156168,2026-06-03 17:51:35,659,720.0,720.0,720.0,9953.0,37.0
260603_1358_D609174_044_BEEP_8M5CL_1597_3.jpg,8156125,2026-06-03 17:51:35,1597,1080.0,1080.0,1080.0,85898.0,37.0
260528_0839_D611306_351_SMP_8M6CL_784_2.jpg,8243175,2026-05-28 10:10:03,784,630.0,630.0,630.0,5256.0,0.0
260609_1003_D611291_834_SMP_8M6CL_14_3.jpg,8238931,2026-06-09 11:41:20,14,1349.0,1530.0,1530.0,122637.0,0.0
260721_2024_D616544_038_BEEP_8M6CL_6_3.jpg,8444702,2026-07-21 21:53:23,6,2880.0,2699.0,2880.0,131495.0,37.0
260721_1926_D616544_017_SMP_8M6CL_14_2.jpg,8444809,2026-07-21 21:53:23,14,540.0,990.0,990.0,6084.0,2.0
260721_1926_D616544_017_SMP_8M6CL_14_3.jpg,8444809,2026-07-21 21:53:23,14,540.0,990.0,990.0,6084.0,2.0
260709_2051_D614207_672_BEEP_8M5CL_173_3.jpg,8360404,2026-07-10 03:39:18,173,180.0,720.0,720.0,8486.0,37.0
260710_1409_D615277_272_BEEP_8M5CL_28823_3.jpg,8382761,2026-07-10 20:48:18,28823,4859.0,1260.0,4860.0,737100.0,0.0
260609_0949_D610257_439_SMP_8M6CL_919_2.jpg,8203336,2026-06-09 11:30:48,919,720.0,809.0,810.0,9930.0,83.0
260711_1928_D616510_249_BEEP_8M6CL_63_2.jpg,8435172,2026-07-11 20:34:13,63,809.0,899.0,900.0,15199.0,0.0
